invader;code;artist;address;invaders.geo;lat;lon
Space Invader PA_0940;PA_0940; PA; rue des Artistes, Paris;Rue des Artistes, 75014 Paris;48.82649;2.3346
Space Invader PA_0941;PA_0941; PA; 103 rue Cambronne, Paris;103 Rue Cambronne, 75015 Paris;48.84178;2.30343
Space Invader PA_0942;PA_0942; PA; 2 passage Foubert, Paris;2 Passage Foubert, 75013 Paris;48.82576;2.35271
Space Invader PA_0943;PA_0943; PA; entrée des Frigos, Paris;Paris, Paris;48.85720825;2.341439962
Space Invader PA_0944;PA_0944; PA; 10 rue Faidherbe, Paris;10 Rue Faidherbe, 75011 Paris;48.8509;2.3845
Space Invader PA_0945;PA_0945; PA; 81 rue de la Folie Méricourt, Paris;81 Rue de la Folie-Méricourt, 75011 Paris;48.86644;2.36977
Space Invader PA_0946;PA_0946; PA; 1 rue de Metz, Paris;1 Rue de Metz, 75010 Paris;48.87064;2.35441
Space Invader PA_0947;PA_0947; PA; 105 rue du Faubourg Saint-Denis, Paris;105 Rue du Faubourg Saint-Denis, 75010 Paris;48.87505;2.35571
Space Invader PA_0948;PA_0948; PA; 33 rue du Faubourg Saint-Denis, Paris;33 Rue du Faubourg Saint-Denis, 75010 Paris;48.87092;2.35315
Space Invader PA_0950;PA_0950; PA; métro Dupleix, Paris;Métro-Dupleix, Paris;48.85067368;2.292712927
Space Invader PA_0951;PA_0951; PA; face au 75 boulevard de Grenelle, Paris;75 Boulevard de Grenelle, 75015 Paris;48.8504398;2.2943814
Space Invader PA_0952;PA_0952; PA; 4 rue du Chevalier de Saint-Georges, Paris;4 Rue du Chevalier de Saint-George, 75001 Paris;48.8681;2.32482
Space Invader PA_0953;PA_0953; PA; 9 rue du Plétre, Paris;9 Rue du Plétre, 75004 Paris;48.8592;2.35484
Space Invader PA_0955;PA_0955; PA; 12 rue Béranger, Paris;12 Rue Béranger, 75003 Paris;48.86588;2.36393
Space Invader PA_0956;PA_0956; PA; 5 rue Papin, Paris;5 Rue Papin, 75003 Paris;48.86687;2.3534099
Space Invader PA_0957;PA_0957; PA; 86 Quai de la Rapée, Paris;86 Quai de la Rapée, 75012 Paris;48.84483;2.36913
Space Invader PA_0958;PA_0958; PA; 255 rue de Charenton; 255 rue de Charenton;48.8361810000; 2.3922060000
Space Invader PA_0959;PA_0959; PA; 1 rue du Forez, Paris;1 Rue du Forez, 75003 Paris;48.86374;2.36282
Space Invader PA_0960;PA_0960; PA; 141 boulevard Philippe Auguste, Paris;141 boulevard Philippe Auguste, Paris;48.858331;2.389572
Space Invader PA_0961;PA_0961; PA; 2 rue Trousseau, Paris;2 Rue Trousseau, 75011 Paris;48.85084;2.37867
Space Invader PA_0962;PA_0962; PA; métro Porte des Lilas; métro Porte des Lilas;48.8768260000; 2.4066050000
Space Invader PA_0963;PA_0963; PA; 41 boulevard du Temple, Paris;41 Boulevard du Temple, 75003 Paris;48.86624;2.36458
Space Invader PA_0965;PA_0965; PA; pont du Carrousel; pont du Carrousel;48.8587280000; 2.3327790000
Space Invader PA_0965;PA_0965; PA; statue de Paris du pont du Carrousel; statue de Paris du pont du Carrousel;48.8587530000; 2.3328470000
Space Invader PA_0966;PA_0966; PA; pont de Bir-Hakeim, Paris;Pont de Bir-Hakeim, 75015 Paris;48.85555;2.28784
Space Invader PA_0967;PA_0967; PA; 105 quai Branly, Paris;105 Quai Branly, 75015 Paris;48.85459;2.28916
Space Invader PA_0969;PA_0969; PA; Statue de la Liberté; Statue de la Liberté;48.8499960000; 2.2796600000
Space Invader PA_0970;PA_0970; PA; allée des Cygnes, Paris;Allée des Cygnes, Paris;48.85064316;2.28087306
Space Invader PA_0971;PA_0971; PA; 1 rue du Saint-Gothard, Paris;1 Rue du Saint-Gothard, 75014 Paris;48.83012;2.33507
Space Invader PA_0973;PA_0973; PA; square Emile Chautemps, Paris;Square émile-Chautemps, Paris;48.86740875;2.353174925
Space Invader PA_0974;PA_0974; PA; square Emile Chautemps, Paris;Square émile-Chautemps, Paris;48.86740875;2.353174925
Space Invader PA_0975;PA_0975; PA; square Emile Chautemps, Paris;Square émile-Chautemps, Paris;48.86740875;2.353174925
Space Invader PA_0976;PA_0976; PA; 130 rue Montmartre; 130 rue Montmartre;48.8682330000; 2.3436690000
Space Invader PA_0977;PA_0977; PA; passage Basfour, Paris;Passage Basfour, 75002 Paris;48.8661699;2.35142
Space Invader PA_0978;PA_0978; PA; 28 rue Montorgueil, Paris;28 Rue Montorgueil, 75001 Paris;48.8637;2.34653
Space Invader PA_0979;PA_0979; PA; pont de Sully côté rive Droite; pont de Sully côté rive Droite;48.8508760000; 2.3612370000
Space Invader PA_0980;PA_0980; PA; sous le pont du boulevard de Bercy, Paris;Boulevard de Bercy, 75012 Paris;48.83969;2.3839
Space Invader PA_0981;PA_0981; PA; place du Colonel Bourgouin, Paris;Place du Colonel Bourgoin, 75012 Paris;48.8449;2.3832
Space Invader PA_0983;PA_0983; PA; rue Mondoville, Paris;Rue Mondonville, 75020 Paris;48.86596;2.40675
Space Invader PA_0984;PA_0984; PA; 1 place Rhin et Danube, Paris;1 Place Rhin et Danube, 75019 Paris;48.88221;2.39285
Space Invader PA_0985;PA_0985; PA; 52 boulevard Sérurier, Paris;52 Boulevard Sérurier, 75019 Paris;48.87983;2.39947
Space Invader PA_0986;PA_0986; PA; face à la rue du Tunnel; face à la rue du Tunnel;48.8793900000; 2.3844400000
Space Invader PA_0987;PA_0987; PA; 39 quai de la Loire, Paris;39 Quai de la Loire, 75019 Paris;48.8874;2.37871
Space Invader PA_0988;PA_0988; PA; métro Barbés-Rochechouart, Paris;Boulevard de Rochechouart, 75018 Paris;48.8825999;2.34339
Space Invader PA_0989;PA_0989; PA; 2 rue de l'Évangile; 2 rue de l'Évangile;48.8914200000; 2.3612960000
Space Invader PA_0990;PA_0990; PA; métro La Chapelle, Paris;Métro-la Chapelle, Paris;48.88434601;2.359489918
Space Invader PA_0991;PA_0991; PA; 33 boulevard de la Villette, Paris;33 Boulevard de la Villette, 75010 Paris;48.8741;2.3743599
Space Invader PA_0993;PA_0993; PA; entrée du périphérique porte des Lilas; entrée du périphérique porte des Lilas;48.8767050000; 2.4089950000
Space Invader PA_0994;PA_0994; PA; 0 boulevard Duaumont, Paris;Boulevard du Fort de Douaumont, 75017 Paris;48.89568;2.30707
Space Invader PA_0995;PA_0995; PA; place du Docteur Félix Lobligeois, Paris;Place du Docteur Félix Lobligeois, 75017 Paris;48.88704;2.31752
Space Invader PA_0996;PA_0996; PA; face au 89 avenue des Ternes; face au 89 avenue des Ternes;48.8799680000; 2.2877790000
Space Invader PA_0997;PA_0997; PA; 61 rue Quincampoix, Paris;61 Rue Quincampoix, 75004 Paris;48.8616699;2.35076
Space Invader PA_0998;PA_0998; PA; impasse des Peintres; impasse des Peintres;48.8639760000; 2.3501350000
Space Invader PA_0999;PA_0999; PA; 136 rue de la Roquette, Paris;136 Rue de la Roquette, 75011 Paris;48.8577;2.38091
Space Invader PA_1000;PA_1000; PA;  PA_1001, dans le hall de la Générale;  PA_1001, dans le hall de la Générale;48.8595880000; 2.3795180000
Space Invader PA_1000;PA_1001; PA;  PA_1001, dans le hall de la Générale;  PA_1001, dans le hall de la Générale;48.8595880000; 2.3795180000
Space Invader PA_1002;PA_1002; PA; bretelle d'autoroute A86/N406, face au Castorama de Créteil; bretelle d'autoroute A86/N406, face au Castorama de Créteil;48.7789500000; 2.4408000000
Space Invader PA_1004;PA_1004; PA; 66 rue de Courcelles, Paris;66 Rue de Courcelles, 75008 Paris;48.87764;2.30633
Space Invader PA_1005;PA_1005; PA; 89 rue Oberkampf, Paris;89 Rue Oberkampf, 75011 Paris;48.86529;2.37546
Space Invader PA_1007;PA_1007; PA; 11 rue Drouot, Paris;11 Rue Drouot, 75009 Paris;48.87338;2.34045
Space Invader PA_1008;PA_1008; PA; 75 rue de Richelieu, Paris;Rue de Richelieu, Paris;48.86804581;2.338371038
Space Invader PA_1009;PA_1009; PA; 1 boulevard de Ménilmontant, Paris;1 Boulevard de Ménilmontant, 75011 Paris;48.85859;2.3892
Space Invader PA_1010;PA_1010; PA; 1 Rue Carducci, Paris;1 Rue Carducci, 75019 Paris;48.87717;2.38764
Space Invader PA_1011;PA_1011; PA; 1 rue Martel, Paris;1 Rue Martel, 75010 Paris;48.87352;2.35264
Space Invader PA_1012;PA_1012; PA; 32 rue de Rochechouart, Paris;32 Rue de Rochechouart, 75009 Paris;48.8786;2.34531
Space Invader PA_1014;PA_1014; PA; 10 rue Paul Bert; 10 rue Paul Bert;48.8516000000; 2.3846660000
Space Invader PA_1015;PA_1015; PA; 29 rue de la Villette, Paris;29 Rue de la Villette, 75019 Paris;48.87627;2.3875099
Space Invader PA_1016;PA_1016; PA; 34 rue de Crimée, Paris;34 Rue de Crimée, 75019 Paris;48.87887;2.3904
Space Invader PA_1017;PA_1017; PA; 86 rue de la Villette, Paris;86 Rue de la Villette, 75019 Paris;48.87883;2.3883
Space Invader PA_1018;PA_1018; PA; place Paul Eluard, Paris;Place Paul éluard, 75018 Paris;48.89009;2.36016
Space Invader PA_1019;PA_1019; PA; 23 rue des Vinaigriers, Paris;23 Rue des Vinaigriers, 75010 Paris;48.8731;2.36312
Space Invader PA_1020;PA_1020; PA; 86 rue Championnet, Paris;86 Rue Championnet, 75018 Paris;48.89586;2.34288
Space Invader PA_1021;PA_1021; PA; 1 impasse Robert; 1 impasse Robert;48.8955260000; 2.3388420000
Space Invader PA_1022;PA_1022; PA; 27 rue Francéoeur, Paris;27 Rue Francoeur, 75018 Paris;48.89084;2.34034
Space Invader PA_1023;PA_1023; PA; 26 rue Vieille du Temple, Paris;26 Rue Vieille-du-Temple, 75004 Paris;48.85714;2.35734
Space Invader PA_1024;PA_1024; PA; 198 rue du Faubourg Saint-Antoine, Paris;198 Rue du Faubourg Saint-Antoine, 75012 Paris;48.8500299;2.38409
Space Invader PA_1025;PA_1025; PA; 5 place Saint-Augustin, Paris;5 Place Saint-Augustin, 75008 Paris;48.8751;2.3192499
Space Invader PA_1026;PA_1026; PA; 52 Grande Rue Charles-de-Gaulle, Paris;52 Grande Rue Charles de Gaulle, 92600 Asniéres-sur-Seine;48.90827;2.28647
Space Invader PA_1027;PA_1027; PA; Cité Aubry, Paris;Cité Aubry, 75020 Paris;48.85751;2.3957799
Space Invader PA_1028;PA_1028; PA; 9 rue des Maronites, Paris;9 Rue des Maronites, 75020 Paris;48.86815;2.38354
Space Invader PA_1030;PA_1030; PA; 41 rue des Bourdonnais, Paris;41 Rue des Bourdonnais, 75001 Paris;48.86056;2.34552
Space Invader PA_1031;PA_1031; PA; face é un entrepét abandonné, Paris;Paris, Paris;48.85720825;2.341439962
Space Invader PA_1032;PA_1032; PA; 51 rue de Turenne; 51 rue de Turenne;48.8582240000; 2.3643990000
Space Invader PA_1033;PA_1033; PA; 1 boulevard des Filles du Calvaire, Paris;1 Boulevard des Filles du Calvaire, 75003 Paris;48.86112;2.36695
Space Invader PA_1034;PA_1034; PA; 48 rue Saint-Honoré; 48 rue Saint-Honoré;48.8611900000; 2.3442330000
Space Invader PA_1035;PA_1035; PA; 14 rue Jean-Baptiste Berlier; 14 rue Jean-Baptiste Berlier;48.8257510000; 2.3834720000
Space Invader PA_1036;PA_1036; PA; 144 boulevard Masséna; 144 boulevard Masséna;48.8194690000; 2.3619840000
Space Invader PA_1037;PA_1037; PA; 84 avenue d'Italie; 84 avenue d'Italie;48.8259820000; 2.3571780000
Space Invader PA_1038;PA_1038; PA; 5 rue Pajou, Paris;5 Rue Pajou, 75016 Paris;48.85683;2.27305
Space Invader PA_1039;PA_1039; PA; 1 impasse Delaunay, Paris;1 Impasse Delaunay, 75011 Paris;48.85507;2.38598
Space Invader PA_1040;PA_1040; PA; 32 rue Saint-Roch, Paris;32 Rue Saint-Roch, 75001 Paris;48.86645;2.33305
Space Invader PA_1041;PA_1041; PA; rond-point d'Espagne, Paris;Rond-Point Dauphine, 75012 Paris;48.83476;2.43769
Space Invader PA_1042;PA_1042; PA; A86 cété cimetiére nouveau de Vitry, Paris;A86, 75012 Paris;48.8208;2.46141
Space Invader PA_1043;PA_1043; PA; A86 cété cimetiére communal de Choisy, Paris;A86, 75012 Paris;48.8208;2.46141
Space Invader PA_1044;PA_1044; PA; échangeur porte d'Italie; échangeur porte d'Italie;48.8160890000; 2.3588900000
Space Invader PA_1045;PA_1045; PA; 3 rue de la Chine, Paris;3 Rue de la Chine, 75020 Paris;48.86465;2.4013
Space Invader PA_1046;PA_1046; PA; 22 rue Réaumur, Paris;22 Rue Réaumur, 75003 Paris;48.86512;2.35845
Space Invader PA_1047;PA_1047; PA; 88ter avenue Parmentier, Paris;88TER Avenue Parmentier, 75011 Paris;48.86494;2.3749699
Space Invader PA_1048;PA_1048; PA; qque part dur l'A6; Autoroute du Soleil, Paris; 48.735843; 2.316512
Space Invader PA_1051;PA_1051; PA; 22 rue Dauphine, Paris;22 Rue Dauphine, 75006 Paris;48.85514;2.33955
Space Invader PA_1052;PA_1052; PA; rue du Chevalier de la Barre, Paris;Rue du Chevalier de la Barre, 75018 Paris;48.88749;2.34436
Space Invader PA_1053;PA_1053; PA; 8 place des Abbesses, Paris;8 Place des Abbesses, 75018 Paris;48.88421;2.3386999
Space Invader PA_1055;PA_1055; PA; bretelle de sortie de l'autoroute de l'Est, Paris;Paris, Paris;48.85720825;2.341439962
Space Invader PA_1056;PA_1056; PA; 0 rue Montgallet, Paris;Rue Montgallet, 75012 Paris;48.84347;2.38771
Space Invader PA_1057;PA_1057; PA; 64 rue Tiquetonne, Paris;64 Rue Tiquetonne, 75002 Paris;48.86484;2.34551
Space Invader PA_1058;PA_1058; PA; 24 rue des Petits Champs, Paris;24 Rue des Petits-Champs, 75002 Paris;48.86691;2.33643
